name,dir,path,size_bytes,size_human,mtime_epoch,mtime_iso
f_61_45k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_61_45k.dat,46080,45.0K,1789014857,2026-09-10T04:34:17+00:00
f_65_45k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_65_45k.dat,46080,45.0K,1789014857,2026-09-10T04:34:17+00:00
f_114_12k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_114_12k.dat,12288,12.0K,1789014858,2026-09-10T04:34:18+00:00
f_15_37k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_15_37k.dat,37888,37.0K,1789014856,2026-09-10T04:34:16+00:00
f_94_44k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_94_44k.dat,45056,44.0K,1789014858,2026-09-10T04:34:18+00:00
f_31_8k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_31_8k.dat,8192,8.0K,1789014857,2026-09-10T04:34:17+00:00
f_105_64k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_105_64k.dat,65536,64.0K,1789014858,2026-09-10T04:34:18+00:00
f_85_6k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_85_6k.dat,6144,6.0K,1789014857,2026-09-10T04:34:17+00:00
f_93_21k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_93_21k.dat,21504,21.0K,1789014858,2026-09-10T04:34:18+00:00
f_42_23k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_42_23k.dat,23552,23.0K,1789014857,2026-09-10T04:34:17+00:00
f_10_32k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_10_32k.dat,32768,32.0K,1789014856,2026-09-10T04:34:16+00:00
f_48_10k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_48_10k.dat,10240,10.0K,1789014857,2026-09-10T04:34:17+00:00
f_63_39k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_63_39k.dat,39936,39.0K,1789014857,2026-09-10T04:34:17+00:00
f_99_12k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_99_12k.dat,12288,12.0K,1789014858,2026-09-10T04:34:18+00:00
f_92_42k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_92_42k.dat,43008,42.0K,1789014858,2026-09-10T04:34:18+00:00
f_50_8k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_50_8k.dat,8192,8.0K,1789014857,2026-09-10T04:34:17+00:00
f_124_29k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_124_29k.dat,29696,29.0K,1789014858,2026-09-10T04:34:18+00:00
f_123_32k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_123_32k.dat,32768,32.0K,1789014858,2026-09-10T04:34:18+00:00
f_116_53k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_116_53k.dat,54272,53.0K,1789014858,2026-09-10T04:34:18+00:00
f_117_28k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_117_28k.dat,28672,28.0K,1789014858,2026-09-10T04:34:18+00:00
f_103_47k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_103_47k.dat,48128,47.0K,1789014858,2026-09-10T04:34:18+00:00
f_106_46k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_106_46k.dat,47104,46.0K,1789014858,2026-09-10T04:34:18+00:00
f_51_10k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_51_10k.dat,10240,10.0K,1789014857,2026-09-10T04:34:17+00:00
f_76_39k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_76_39k.dat,39936,39.0K,1789014857,2026-09-10T04:34:17+00:00
f_74_23k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_74_23k.dat,23552,23.0K,1789014857,2026-09-10T04:34:17+00:00
f_101_23k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_101_23k.dat,23552,23.0K,1789014858,2026-09-10T04:34:18+00:00
f_102_42k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_102_42k.dat,43008,42.0K,1789014858,2026-09-10T04:34:18+00:00
f_80_27k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_80_27k.dat,27648,27.0K,1789014857,2026-09-10T04:34:17+00:00
f_54_15k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_54_15k.dat,15360,15.0K,1789014857,2026-09-10T04:34:17+00:00
f_19_9k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_19_9k.dat,9216,9.0K,1789014856,2026-09-10T04:34:16+00:00
f_47_61k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_47_61k.dat,62464,61.0K,1789014857,2026-09-10T04:34:17+00:00
f_28_56k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_28_56k.dat,57344,56.0K,1789014857,2026-09-10T04:34:17+00:00
f_55_14k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_55_14k.dat,14336,14.0K,1789014857,2026-09-10T04:34:17+00:00
f_46_51k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_46_51k.dat,52224,51.0K,1789014857,2026-09-10T04:34:17+00:00
f_49_57k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_49_57k.dat,58368,57.0K,1789014857,2026-09-10T04:34:17+00:00
f_58_39k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_58_39k.dat,39936,39.0K,1789014857,2026-09-10T04:34:17+00:00
f_37_27k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_37_27k.dat,27648,27.0K,1789014857,2026-09-10T04:34:17+00:00
f_126_17k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_126_17k.dat,17408,17.0K,1789014858,2026-09-10T04:34:18+00:00
f_25_52k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_25_52k.dat,53248,52.0K,1789014857,2026-09-10T04:34:17+00:00
f_119_51k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_119_51k.dat,52224,51.0K,1789014858,2026-09-10T04:34:18+00:00
f_71_59k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_71_59k.dat,60416,59.0K,1789014857,2026-09-10T04:34:17+00:00
f_77_43k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_77_43k.dat,44032,43.0K,1789014857,2026-09-10T04:34:17+00:00
f_121_10k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_121_10k.dat,10240,10.0K,1789014858,2026-09-10T04:34:18+00:00
f_52_27k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_52_27k.dat,27648,27.0K,1789014857,2026-09-10T04:34:17+00:00
f_108_12k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_108_12k.dat,12288,12.0K,1789014858,2026-09-10T04:34:18+00:00
f_11_58k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_11_58k.dat,59392,58.0K,1789014856,2026-09-10T04:34:16+00:00
f_115_37k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_115_37k.dat,37888,37.0K,1789014858,2026-09-10T04:34:18+00:00
f_36_22k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_36_22k.dat,22528,22.0K,1789014857,2026-09-10T04:34:17+00:00
f_127_59k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_127_59k.dat,60416,59.0K,1789014858,2026-09-10T04:34:18+00:00
f_59_24k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_59_24k.dat,24576,24.0K,1789014857,2026-09-10T04:34:17+00:00
f_78_61k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_78_61k.dat,62464,61.0K,1789014857,2026-09-10T04:34:17+00:00
f_27_40k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_27_40k.dat,40960,40.0K,1789014857,2026-09-10T04:34:17+00:00
f_81_60k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_81_60k.dat,61440,60.0K,1789014857,2026-09-10T04:34:17+00:00
f_79_6k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_79_6k.dat,6144,6.0K,1789014857,2026-09-10T04:34:17+00:00
f_14_4k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_14_4k.dat,4096,4.0K,1789014856,2026-09-10T04:34:16+00:00
f_1_6k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_1_6k.dat,6144,6.0K,1789014856,2026-09-10T04:34:16+00:00
f_8_64k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_8_64k.dat,65536,64.0K,1789014856,2026-09-10T04:34:16+00:00
f_0_55k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_0_55k.dat,56320,55.0K,1789014856,2026-09-10T04:34:16+00:00
f_35_53k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_35_53k.dat,54272,53.0K,1789014857,2026-09-10T04:34:17+00:00
f_44_20k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_44_20k.dat,20480,20.0K,1789014857,2026-09-10T04:34:17+00:00
f_107_30k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_107_30k.dat,30720,30.0K,1789014858,2026-09-10T04:34:18+00:00
f_4_64k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_4_64k.dat,65536,64.0K,1789014856,2026-09-10T04:34:16+00:00
f_5_54k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_5_54k.dat,55296,54.0K,1789014856,2026-09-10T04:34:16+00:00
f_45_21k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_45_21k.dat,21504,21.0K,1789014857,2026-09-10T04:34:17+00:00
f_30_17k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_30_17k.dat,17408,17.0K,1789014857,2026-09-10T04:34:17+00:00
f_109_24k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_109_24k.dat,24576,24.0K,1789014858,2026-09-10T04:34:18+00:00
f_84_42k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_84_42k.dat,43008,42.0K,1789014857,2026-09-10T04:34:17+00:00
f_9_20k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_9_20k.dat,20480,20.0K,1789014856,2026-09-10T04:34:16+00:00
f_83_59k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_83_59k.dat,60416,59.0K,1789014857,2026-09-10T04:34:17+00:00
f_56_10k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_56_10k.dat,10240,10.0K,1789014857,2026-09-10T04:34:17+00:00
f_2_41k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_2_41k.dat,41984,41.0K,1789014856,2026-09-10T04:34:16+00:00
f_16_45k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_16_45k.dat,46080,45.0K,1789014856,2026-09-10T04:34:16+00:00
f_128_17k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_128_17k.dat,17408,17.0K,1789014858,2026-09-10T04:34:18+00:00
f_3_13k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_3_13k.dat,13312,13.0K,1789014856,2026-09-10T04:34:16+00:00
f_90_35k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_90_35k.dat,35840,35.0K,1789014858,2026-09-10T04:34:18+00:00
f_67_54k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_67_54k.dat,55296,54.0K,1789014857,2026-09-10T04:34:17+00:00
f_87_41k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_87_41k.dat,41984,41.0K,1789014857,2026-09-10T04:34:17+00:00
f_75_10k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_75_10k.dat,10240,10.0K,1789014857,2026-09-10T04:34:17+00:00
f_22_8k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_22_8k.dat,8192,8.0K,1789014856,2026-09-10T04:34:16+00:00
f_69_19k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_69_19k.dat,19456,19.0K,1789014857,2026-09-10T04:34:17+00:00
f_18_10k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_18_10k.dat,10240,10.0K,1789014856,2026-09-10T04:34:16+00:00
f_32_20k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_32_20k.dat,20480,20.0K,1789014857,2026-09-10T04:34:17+00:00
f_12_12k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_12_12k.dat,12288,12.0K,1789014856,2026-09-10T04:34:16+00:00
f_113_37k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_113_37k.dat,37888,37.0K,1789014858,2026-09-10T04:34:18+00:00
f_40_48k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_40_48k.dat,49152,48.0K,1789014857,2026-09-10T04:34:17+00:00
f_21_13k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_21_13k.dat,13312,13.0K,1789014856,2026-09-10T04:34:16+00:00
f_26_39k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_26_39k.dat,39936,39.0K,1789014857,2026-09-10T04:34:17+00:00
f_118_11k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_118_11k.dat,11264,11.0K,1789014858,2026-09-10T04:34:18+00:00
f_97_26k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_97_26k.dat,26624,26.0K,1789014858,2026-09-10T04:34:18+00:00
f_82_50k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_82_50k.dat,51200,50.0K,1789014857,2026-09-10T04:34:17+00:00
f_120_54k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_120_54k.dat,55296,54.0K,1789014858,2026-09-10T04:34:18+00:00
f_64_14k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_64_14k.dat,14336,14.0K,1789014857,2026-09-10T04:34:17+00:00
f_23_20k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_23_20k.dat,20480,20.0K,1789014856,2026-09-10T04:34:16+00:00
f_96_12k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_96_12k.dat,12288,12.0K,1789014858,2026-09-10T04:34:18+00:00
f_125_49k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_125_49k.dat,50176,49.0K,1789014858,2026-09-10T04:34:18+00:00
f_66_12k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_66_12k.dat,12288,12.0K,1789014857,2026-09-10T04:34:17+00:00
f_62_59k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_62_59k.dat,60416,59.0K,1789014857,2026-09-10T04:34:17+00:00
f_6_55k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_6_55k.dat,56320,55.0K,1789014856,2026-09-10T04:34:16+00:00
f_33_7k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_33_7k.dat,7168,7.0K,1789014857,2026-09-10T04:34:17+00:00
f_24_27k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_24_27k.dat,27648,27.0K,1789014857,2026-09-10T04:34:17+00:00
f_122_52k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_122_52k.dat,53248,52.0K,1789014858,2026-09-10T04:34:18+00:00
f_13_5k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_13_5k.dat,5120,5.0K,1789014856,2026-09-10T04:34:16+00:00
f_20_45k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_20_45k.dat,46080,45.0K,1789014856,2026-09-10T04:34:16+00:00
f_104_29k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_104_29k.dat,29696,29.0K,1789014858,2026-09-10T04:34:18+00:00
f_91_11k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_91_11k.dat,11264,11.0K,1789014858,2026-09-10T04:34:18+00:00
f_98_46k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_98_46k.dat,47104,46.0K,1789014858,2026-09-10T04:34:18+00:00
f_88_29k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_88_29k.dat,29696,29.0K,1789014857,2026-09-10T04:34:17+00:00
f_53_18k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_53_18k.dat,18432,18.0K,1789014857,2026-09-10T04:34:17+00:00
f_17_9k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_17_9k.dat,9216,9.0K,1789014856,2026-09-10T04:34:16+00:00
f_34_55k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_34_55k.dat,56320,55.0K,1789014857,2026-09-10T04:34:17+00:00
f_41_26k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_41_26k.dat,26624,26.0K,1789014857,2026-09-10T04:34:17+00:00
f_39_54k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_39_54k.dat,55296,54.0K,1789014857,2026-09-10T04:34:17+00:00
f_111_15k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_111_15k.dat,15360,15.0K,1789014858,2026-09-10T04:34:18+00:00
f_86_37k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_86_37k.dat,37888,37.0K,1789014857,2026-09-10T04:34:17+00:00
f_89_56k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_89_56k.dat,57344,56.0K,1789014857,2026-09-10T04:34:17+00:00
f_60_38k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_60_38k.dat,38912,38.0K,1789014857,2026-09-10T04:34:17+00:00
f_43_9k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_43_9k.dat,9216,9.0K,1789014857,2026-09-10T04:34:17+00:00
f_95_57k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_95_57k.dat,58368,57.0K,1789014858,2026-09-10T04:34:18+00:00
f_68_56k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_68_56k.dat,57344,56.0K,1789014857,2026-09-10T04:34:17+00:00
f_112_33k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_112_33k.dat,33792,33.0K,1789014858,2026-09-10T04:34:18+00:00
f_38_45k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_38_45k.dat,46080,45.0K,1789014857,2026-09-10T04:34:17+00:00
f_100_11k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_100_11k.dat,11264,11.0K,1789014858,2026-09-10T04:34:18+00:00
f_110_6k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_110_6k.dat,6144,6.0K,1789014858,2026-09-10T04:34:18+00:00
f_29_8k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_29_8k.dat,8192,8.0K,1789014857,2026-09-10T04:34:17+00:00
f_57_5k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_57_5k.dat,5120,5.0K,1789014857,2026-09-10T04:34:17+00:00
f_72_8k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_72_8k.dat,8192,8.0K,1789014857,2026-09-10T04:34:17+00:00
f_73_26k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_73_26k.dat,26624,26.0K,1789014857,2026-09-10T04:34:17+00:00
f_70_25k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_70_25k.dat,25600,25.0K,1789014857,2026-09-10T04:34:17+00:00
f_7_27k.dat,/mnt/lustre/many100k,/mnt/lustre/many100k/f_7_27k.dat,27648,27.0K,1789014856,2026-09-10T04:34:16+00:00
f_190_14k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_190_14k.dat,14336,14.0K,1789014857,2026-09-10T04:34:17+00:00
f_236_28k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_236_28k.dat,28672,28.0K,1789014858,2026-09-10T04:34:18+00:00
f_208_46k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_208_46k.dat,47104,46.0K,1789014857,2026-09-10T04:34:17+00:00
f_216_49k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_216_49k.dat,50176,49.0K,1789014857,2026-09-10T04:34:17+00:00
f_245_45k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_245_45k.dat,46080,45.0K,1789014858,2026-09-10T04:34:18+00:00
f_177_55k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_177_55k.dat,56320,55.0K,1789014857,2026-09-10T04:34:17+00:00
f_162_23k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_162_23k.dat,23552,23.0K,1789014857,2026-09-10T04:34:17+00:00
f_193_22k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_193_22k.dat,22528,22.0K,1789014857,2026-09-10T04:34:17+00:00
f_202_54k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_202_54k.dat,55296,54.0K,1789014857,2026-09-10T04:34:17+00:00
f_188_11k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_188_11k.dat,11264,11.0K,1789014857,2026-09-10T04:34:17+00:00
f_172_40k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_172_40k.dat,40960,40.0K,1789014857,2026-09-10T04:34:17+00:00
f_154_23k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_154_23k.dat,23552,23.0K,1789014857,2026-09-10T04:34:17+00:00
f_241_51k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_241_51k.dat,52224,51.0K,1789014858,2026-09-10T04:34:18+00:00
f_218_21k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_218_21k.dat,21504,21.0K,1789014858,2026-09-10T04:34:18+00:00
f_187_12k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_187_12k.dat,12288,12.0K,1789014857,2026-09-10T04:34:17+00:00
f_217_13k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_217_13k.dat,13312,13.0K,1789014857,2026-09-10T04:34:17+00:00
f_175_7k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_175_7k.dat,7168,7.0K,1789014857,2026-09-10T04:34:17+00:00
f_195_56k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_195_56k.dat,57344,56.0K,1789014857,2026-09-10T04:34:17+00:00
f_214_43k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_214_43k.dat,44032,43.0K,1789014857,2026-09-10T04:34:17+00:00
f_247_53k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_247_53k.dat,54272,53.0K,1789014858,2026-09-10T04:34:18+00:00
f_201_57k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_201_57k.dat,58368,57.0K,1789014857,2026-09-10T04:34:17+00:00
f_250_41k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_250_41k.dat,41984,41.0K,1789014858,2026-09-10T04:34:18+00:00
f_170_15k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_170_15k.dat,15360,15.0K,1789014857,2026-09-10T04:34:17+00:00
f_141_33k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_141_33k.dat,33792,33.0K,1789014856,2026-09-10T04:34:16+00:00
f_226_62k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_226_62k.dat,63488,62.0K,1789014858,2026-09-10T04:34:18+00:00
f_222_29k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_222_29k.dat,29696,29.0K,1789014858,2026-09-10T04:34:18+00:00
f_191_8k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_191_8k.dat,8192,8.0K,1789014857,2026-09-10T04:34:17+00:00
f_251_22k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_251_22k.dat,22528,22.0K,1789014858,2026-09-10T04:34:18+00:00
f_169_63k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_169_63k.dat,64512,63.0K,1789014857,2026-09-10T04:34:17+00:00
f_225_50k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_225_50k.dat,51200,50.0K,1789014858,2026-09-10T04:34:18+00:00
f_192_49k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_192_49k.dat,50176,49.0K,1789014857,2026-09-10T04:34:17+00:00
f_243_30k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_243_30k.dat,30720,30.0K,1789014858,2026-09-10T04:34:18+00:00
f_235_13k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_235_13k.dat,13312,13.0K,1789014858,2026-09-10T04:34:18+00:00
f_249_48k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_249_48k.dat,49152,48.0K,1789014858,2026-09-10T04:34:18+00:00
f_176_23k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_176_23k.dat,23552,23.0K,1789014857,2026-09-10T04:34:17+00:00
f_166_61k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_166_61k.dat,62464,61.0K,1789014857,2026-09-10T04:34:17+00:00
f_227_18k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_227_18k.dat,18432,18.0K,1789014858,2026-09-10T04:34:18+00:00
f_205_19k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_205_19k.dat,19456,19.0K,1789014857,2026-09-10T04:34:17+00:00
f_135_58k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_135_58k.dat,59392,58.0K,1789014856,2026-09-10T04:34:16+00:00
f_171_46k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_171_46k.dat,47104,46.0K,1789014857,2026-09-10T04:34:17+00:00
f_204_14k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_204_14k.dat,14336,14.0K,1789014857,2026-09-10T04:34:17+00:00
f_237_63k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_237_63k.dat,64512,63.0K,1789014858,2026-09-10T04:34:18+00:00
f_152_28k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_152_28k.dat,28672,28.0K,1789014857,2026-09-10T04:34:17+00:00
f_242_21k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_242_21k.dat,21504,21.0K,1789014858,2026-09-10T04:34:18+00:00
f_148_27k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_148_27k.dat,27648,27.0K,1789014856,2026-09-10T04:34:16+00:00
f_159_60k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_159_60k.dat,61440,60.0K,1789014857,2026-09-10T04:34:17+00:00
f_186_49k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_186_49k.dat,50176,49.0K,1789014857,2026-09-10T04:34:17+00:00
f_151_5k.dat,/mnt/lustre/many100k/d1_4,/mnt/lustre/many100k/d1_4/f_151_5k.dat,5120,5.0K,1789014856,2026-09-10T04:34:16+00:00
