name,dir,path,size_bytes,size_human,mtime_epoch,mtime_iso
file_1_2M.bin,/mnt/lustre/tree,/mnt/lustre/tree/file_1_2M.bin,2097152,2.0M,1789014595,2026-09-10T04:29:55+00:00
file_6_9M.bin,/mnt/lustre/tree,/mnt/lustre/tree/file_6_9M.bin,9437184,9.0M,1789014595,2026-09-10T04:29:55+00:00
file_4_1M.bin,/mnt/lustre/tree,/mnt/lustre/tree/file_4_1M.bin,1048576,1.0M,1789014595,2026-09-10T04:29:55+00:00
file_8_2M.bin,/mnt/lustre/tree,/mnt/lustre/tree/file_8_2M.bin,2097152,2.0M,1789014595,2026-09-10T04:29:55+00:00
file_7_2M.bin,/mnt/lustre/tree,/mnt/lustre/tree/file_7_2M.bin,2097152,2.0M,1789014595,2026-09-10T04:29:55+00:00
file_2_7M.bin,/mnt/lustre/tree,/mnt/lustre/tree/file_2_7M.bin,7340032,7.0M,1789014595,2026-09-10T04:29:55+00:00
file_9_6M.bin,/mnt/lustre/tree,/mnt/lustre/tree/file_9_6M.bin,6291456,6.0M,1789014595,2026-09-10T04:29:55+00:00
file_10_3M.bin,/mnt/lustre/tree,/mnt/lustre/tree/file_10_3M.bin,3145728,3.0M,1789014595,2026-09-10T04:29:55+00:00
file_5_8M.bin,/mnt/lustre/tree,/mnt/lustre/tree/file_5_8M.bin,8388608,8.0M,1789014595,2026-09-10T04:29:55+00:00
file_3_8M.bin,/mnt/lustre/tree,/mnt/lustre/tree/file_3_8M.bin,8388608,8.0M,1789014595,2026-09-10T04:29:55+00:00
file_5_10M.bin,/mnt/lustre/tree/d1_3,/mnt/lustre/tree/d1_3/file_5_10M.bin,10485760,10.0M,1789014611,2026-09-10T04:30:11+00:00
file_1_10M.bin,/mnt/lustre/tree/d1_3,/mnt/lustre/tree/d1_3/file_1_10M.bin,10485760,10.0M,1789014610,2026-09-10T04:30:10+00:00
file_4_2M.bin,/mnt/lustre/tree/d1_3,/mnt/lustre/tree/d1_3/file_4_2M.bin,2097152,2.0M,1789014611,2026-09-10T04:30:11+00:00
file_9_3M.bin,/mnt/lustre/tree/d1_3,/mnt/lustre/tree/d1_3/file_9_3M.bin,3145728,3.0M,1789014611,2026-09-10T04:30:11+00:00
file_8_10M.bin,/mnt/lustre/tree/d1_3,/mnt/lustre/tree/d1_3/file_8_10M.bin,10485760,10.0M,1789014611,2026-09-10T04:30:11+00:00
file_10_7M.bin,/mnt/lustre/tree/d1_3,/mnt/lustre/tree/d1_3/file_10_7M.bin,7340032,7.0M,1789014611,2026-09-10T04:30:11+00:00
file_3_6M.bin,/mnt/lustre/tree/d1_3,/mnt/lustre/tree/d1_3/file_3_6M.bin,6291456,6.0M,1789014611,2026-09-10T04:30:11+00:00
file_6_9M.bin,/mnt/lustre/tree/d1_3,/mnt/lustre/tree/d1_3/file_6_9M.bin,9437184,9.0M,1789014611,2026-09-10T04:30:11+00:00
file_7_2M.bin,/mnt/lustre/tree/d1_3,/mnt/lustre/tree/d1_3/file_7_2M.bin,2097152,2.0M,1789014611,2026-09-10T04:30:11+00:00
file_2_1M.bin,/mnt/lustre/tree/d1_3,/mnt/lustre/tree/d1_3/file_2_1M.bin,1048576,1.0M,1789014610,2026-09-10T04:30:10+00:00
file_3_6M.bin,/mnt/lustre/tree/d1_3/d2_4,/mnt/lustre/tree/d1_3/d2_4/file_3_6M.bin,6291456,6.0M,1789014616,2026-09-10T04:30:16+00:00
file_9_8M.bin,/mnt/lustre/tree/d1_3/d2_4,/mnt/lustre/tree/d1_3/d2_4/file_9_8M.bin,8388608,8.0M,1789014616,2026-09-10T04:30:16+00:00
file_8_10M.bin,/mnt/lustre/tree/d1_3/d2_4,/mnt/lustre/tree/d1_3/d2_4/file_8_10M.bin,10485760,10.0M,1789014616,2026-09-10T04:30:16+00:00
file_6_10M.bin,/mnt/lustre/tree/d1_3/d2_4,/mnt/lustre/tree/d1_3/d2_4/file_6_10M.bin,10485760,10.0M,1789014616,2026-09-10T04:30:16+00:00
file_1_5M.bin,/mnt/lustre/tree/d1_3/d2_4,/mnt/lustre/tree/d1_3/d2_4/file_1_5M.bin,5242880,5.0M,1789014616,2026-09-10T04:30:16+00:00
file_10_10M.bin,/mnt/lustre/tree/d1_3/d2_4,/mnt/lustre/tree/d1_3/d2_4/file_10_10M.bin,10485760,10.0M,1789014616,2026-09-10T04:30:16+00:00
file_4_3M.bin,/mnt/lustre/tree/d1_3/d2_4,/mnt/lustre/tree/d1_3/d2_4/file_4_3M.bin,3145728,3.0M,1789014616,2026-09-10T04:30:16+00:00
file_7_9M.bin,/mnt/lustre/tree/d1_3/d2_4,/mnt/lustre/tree/d1_3/d2_4/file_7_9M.bin,9437184,9.0M,1789014616,2026-09-10T04:30:16+00:00
file_5_1M.bin,/mnt/lustre/tree/d1_3/d2_4,/mnt/lustre/tree/d1_3/d2_4/file_5_1M.bin,1048576,1.0M,1789014616,2026-09-10T04:30:16+00:00
file_2_6M.bin,/mnt/lustre/tree/d1_3/d2_4,/mnt/lustre/tree/d1_3/d2_4/file_2_6M.bin,6291456,6.0M,1789014616,2026-09-10T04:30:16+00:00
file_2_9M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_3,/mnt/lustre/tree/d1_3/d2_4/d3_3/file_2_9M.bin,9437184,9.0M,1789014617,2026-09-10T04:30:17+00:00
file_6_8M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_3,/mnt/lustre/tree/d1_3/d2_4/d3_3/file_6_8M.bin,8388608,8.0M,1789014617,2026-09-10T04:30:17+00:00
file_5_6M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_3,/mnt/lustre/tree/d1_3/d2_4/d3_3/file_5_6M.bin,6291456,6.0M,1789014617,2026-09-10T04:30:17+00:00
file_3_2M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_3,/mnt/lustre/tree/d1_3/d2_4/d3_3/file_3_2M.bin,2097152,2.0M,1789014617,2026-09-10T04:30:17+00:00
file_10_3M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_3,/mnt/lustre/tree/d1_3/d2_4/d3_3/file_10_3M.bin,3145728,3.0M,1789014617,2026-09-10T04:30:17+00:00
file_9_9M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_3,/mnt/lustre/tree/d1_3/d2_4/d3_3/file_9_9M.bin,9437184,9.0M,1789014617,2026-09-10T04:30:17+00:00
file_4_7M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_3,/mnt/lustre/tree/d1_3/d2_4/d3_3/file_4_7M.bin,7340032,7.0M,1789014617,2026-09-10T04:30:17+00:00
file_1_8M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_3,/mnt/lustre/tree/d1_3/d2_4/d3_3/file_1_8M.bin,8388608,8.0M,1789014617,2026-09-10T04:30:17+00:00
file_7_5M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_3,/mnt/lustre/tree/d1_3/d2_4/d3_3/file_7_5M.bin,5242880,5.0M,1789014617,2026-09-10T04:30:17+00:00
file_8_8M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_3,/mnt/lustre/tree/d1_3/d2_4/d3_3/file_8_8M.bin,8388608,8.0M,1789014617,2026-09-10T04:30:17+00:00
file_7_4M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_4,/mnt/lustre/tree/d1_3/d2_4/d3_4/file_7_4M.bin,4194304,4.0M,1789014617,2026-09-10T04:30:17+00:00
file_9_2M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_4,/mnt/lustre/tree/d1_3/d2_4/d3_4/file_9_2M.bin,2097152,2.0M,1789014617,2026-09-10T04:30:17+00:00
file_8_4M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_4,/mnt/lustre/tree/d1_3/d2_4/d3_4/file_8_4M.bin,4194304,4.0M,1789014617,2026-09-10T04:30:17+00:00
file_1_3M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_4,/mnt/lustre/tree/d1_3/d2_4/d3_4/file_1_3M.bin,3145728,3.0M,1789014617,2026-09-10T04:30:17+00:00
file_10_5M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_4,/mnt/lustre/tree/d1_3/d2_4/d3_4/file_10_5M.bin,5242880,5.0M,1789014617,2026-09-10T04:30:17+00:00
file_4_4M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_4,/mnt/lustre/tree/d1_3/d2_4/d3_4/file_4_4M.bin,4194304,4.0M,1789014617,2026-09-10T04:30:17+00:00
file_6_10M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_4,/mnt/lustre/tree/d1_3/d2_4/d3_4/file_6_10M.bin,10485760,10.0M,1789014617,2026-09-10T04:30:17+00:00
file_5_6M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_4,/mnt/lustre/tree/d1_3/d2_4/d3_4/file_5_6M.bin,6291456,6.0M,1789014617,2026-09-10T04:30:17+00:00
file_3_7M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_4,/mnt/lustre/tree/d1_3/d2_4/d3_4/file_3_7M.bin,7340032,7.0M,1789014617,2026-09-10T04:30:17+00:00
file_2_4M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_4,/mnt/lustre/tree/d1_3/d2_4/d3_4/file_2_4M.bin,4194304,4.0M,1789014617,2026-09-10T04:30:17+00:00
file_10_4M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_5,/mnt/lustre/tree/d1_3/d2_4/d3_5/file_10_4M.bin,4194304,4.0M,1789014617,2026-09-10T04:30:17+00:00
file_4_1M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_5,/mnt/lustre/tree/d1_3/d2_4/d3_5/file_4_1M.bin,1048576,1.0M,1789014617,2026-09-10T04:30:17+00:00
file_8_7M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_5,/mnt/lustre/tree/d1_3/d2_4/d3_5/file_8_7M.bin,7340032,7.0M,1789014617,2026-09-10T04:30:17+00:00
file_3_7M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_5,/mnt/lustre/tree/d1_3/d2_4/d3_5/file_3_7M.bin,7340032,7.0M,1789014617,2026-09-10T04:30:17+00:00
file_5_2M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_5,/mnt/lustre/tree/d1_3/d2_4/d3_5/file_5_2M.bin,2097152,2.0M,1789014617,2026-09-10T04:30:17+00:00
file_9_4M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_5,/mnt/lustre/tree/d1_3/d2_4/d3_5/file_9_4M.bin,4194304,4.0M,1789014617,2026-09-10T04:30:17+00:00
file_2_9M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_5,/mnt/lustre/tree/d1_3/d2_4/d3_5/file_2_9M.bin,9437184,9.0M,1789014617,2026-09-10T04:30:17+00:00
file_6_2M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_5,/mnt/lustre/tree/d1_3/d2_4/d3_5/file_6_2M.bin,2097152,2.0M,1789014617,2026-09-10T04:30:17+00:00
file_1_4M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_5,/mnt/lustre/tree/d1_3/d2_4/d3_5/file_1_4M.bin,4194304,4.0M,1789014617,2026-09-10T04:30:17+00:00
file_7_9M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_5,/mnt/lustre/tree/d1_3/d2_4/d3_5/file_7_9M.bin,9437184,9.0M,1789014617,2026-09-10T04:30:17+00:00
file_6_3M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_2,/mnt/lustre/tree/d1_3/d2_4/d3_2/file_6_3M.bin,3145728,3.0M,1789014616,2026-09-10T04:30:16+00:00
file_7_5M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_2,/mnt/lustre/tree/d1_3/d2_4/d3_2/file_7_5M.bin,5242880,5.0M,1789014616,2026-09-10T04:30:16+00:00
file_10_3M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_2,/mnt/lustre/tree/d1_3/d2_4/d3_2/file_10_3M.bin,3145728,3.0M,1789014616,2026-09-10T04:30:16+00:00
file_8_9M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_2,/mnt/lustre/tree/d1_3/d2_4/d3_2/file_8_9M.bin,9437184,9.0M,1789014616,2026-09-10T04:30:16+00:00
file_9_1M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_2,/mnt/lustre/tree/d1_3/d2_4/d3_2/file_9_1M.bin,1048576,1.0M,1789014616,2026-09-10T04:30:16+00:00
file_2_10M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_2,/mnt/lustre/tree/d1_3/d2_4/d3_2/file_2_10M.bin,10485760,10.0M,1789014616,2026-09-10T04:30:16+00:00
file_1_6M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_2,/mnt/lustre/tree/d1_3/d2_4/d3_2/file_1_6M.bin,6291456,6.0M,1789014616,2026-09-10T04:30:16+00:00
file_4_9M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_2,/mnt/lustre/tree/d1_3/d2_4/d3_2/file_4_9M.bin,9437184,9.0M,1789014616,2026-09-10T04:30:16+00:00
file_3_7M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_2,/mnt/lustre/tree/d1_3/d2_4/d3_2/file_3_7M.bin,7340032,7.0M,1789014616,2026-09-10T04:30:16+00:00
file_5_2M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_2,/mnt/lustre/tree/d1_3/d2_4/d3_2/file_5_2M.bin,2097152,2.0M,1789014616,2026-09-10T04:30:16+00:00
file_9_9M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_1,/mnt/lustre/tree/d1_3/d2_4/d3_1/file_9_9M.bin,9437184,9.0M,1789014616,2026-09-10T04:30:16+00:00
file_4_9M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_1,/mnt/lustre/tree/d1_3/d2_4/d3_1/file_4_9M.bin,9437184,9.0M,1789014616,2026-09-10T04:30:16+00:00
file_5_6M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_1,/mnt/lustre/tree/d1_3/d2_4/d3_1/file_5_6M.bin,6291456,6.0M,1789014616,2026-09-10T04:30:16+00:00
file_6_4M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_1,/mnt/lustre/tree/d1_3/d2_4/d3_1/file_6_4M.bin,4194304,4.0M,1789014616,2026-09-10T04:30:16+00:00
file_10_2M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_1,/mnt/lustre/tree/d1_3/d2_4/d3_1/file_10_2M.bin,2097152,2.0M,1789014616,2026-09-10T04:30:16+00:00
file_7_8M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_1,/mnt/lustre/tree/d1_3/d2_4/d3_1/file_7_8M.bin,8388608,8.0M,1789014616,2026-09-10T04:30:16+00:00
file_2_7M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_1,/mnt/lustre/tree/d1_3/d2_4/d3_1/file_2_7M.bin,7340032,7.0M,1789014616,2026-09-10T04:30:16+00:00
file_3_9M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_1,/mnt/lustre/tree/d1_3/d2_4/d3_1/file_3_9M.bin,9437184,9.0M,1789014616,2026-09-10T04:30:16+00:00
file_8_9M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_1,/mnt/lustre/tree/d1_3/d2_4/d3_1/file_8_9M.bin,9437184,9.0M,1789014616,2026-09-10T04:30:16+00:00
file_1_4M.bin,/mnt/lustre/tree/d1_3/d2_4/d3_1,/mnt/lustre/tree/d1_3/d2_4/d3_1/file_1_4M.bin,4194304,4.0M,1789014616,2026-09-10T04:30:16+00:00
file_4_1M.bin,/mnt/lustre/tree/d1_3/d2_3,/mnt/lustre/tree/d1_3/d2_3/file_4_1M.bin,1048576,1.0M,1789014614,2026-09-10T04:30:14+00:00
file_8_10M.bin,/mnt/lustre/tree/d1_3/d2_3,/mnt/lustre/tree/d1_3/d2_3/file_8_10M.bin,10485760,10.0M,1789014614,2026-09-10T04:30:14+00:00
file_10_7M.bin,/mnt/lustre/tree/d1_3/d2_3,/mnt/lustre/tree/d1_3/d2_3/file_10_7M.bin,7340032,7.0M,1789014614,2026-09-10T04:30:14+00:00
file_9_9M.bin,/mnt/lustre/tree/d1_3/d2_3,/mnt/lustre/tree/d1_3/d2_3/file_9_9M.bin,9437184,9.0M,1789014614,2026-09-10T04:30:14+00:00
file_7_3M.bin,/mnt/lustre/tree/d1_3/d2_3,/mnt/lustre/tree/d1_3/d2_3/file_7_3M.bin,3145728,3.0M,1789014614,2026-09-10T04:30:14+00:00
file_2_10M.bin,/mnt/lustre/tree/d1_3/d2_3,/mnt/lustre/tree/d1_3/d2_3/file_2_10M.bin,10485760,10.0M,1789014614,2026-09-10T04:30:14+00:00
file_5_1M.bin,/mnt/lustre/tree/d1_3/d2_3,/mnt/lustre/tree/d1_3/d2_3/file_5_1M.bin,1048576,1.0M,1789014614,2026-09-10T04:30:14+00:00
file_6_6M.bin,/mnt/lustre/tree/d1_3/d2_3,/mnt/lustre/tree/d1_3/d2_3/file_6_6M.bin,6291456,6.0M,1789014614,2026-09-10T04:30:14+00:00
file_1_1M.bin,/mnt/lustre/tree/d1_3/d2_3,/mnt/lustre/tree/d1_3/d2_3/file_1_1M.bin,1048576,1.0M,1789014614,2026-09-10T04:30:14+00:00
file_3_5M.bin,/mnt/lustre/tree/d1_3/d2_3,/mnt/lustre/tree/d1_3/d2_3/file_3_5M.bin,5242880,5.0M,1789014614,2026-09-10T04:30:14+00:00
file_1_3M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_1,/mnt/lustre/tree/d1_3/d2_3/d3_1/file_1_3M.bin,3145728,3.0M,1789014614,2026-09-10T04:30:14+00:00
file_4_5M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_1,/mnt/lustre/tree/d1_3/d2_3/d3_1/file_4_5M.bin,5242880,5.0M,1789014614,2026-09-10T04:30:14+00:00
file_10_5M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_1,/mnt/lustre/tree/d1_3/d2_3/d3_1/file_10_5M.bin,5242880,5.0M,1789014615,2026-09-10T04:30:15+00:00
file_6_7M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_1,/mnt/lustre/tree/d1_3/d2_3/d3_1/file_6_7M.bin,7340032,7.0M,1789014615,2026-09-10T04:30:15+00:00
file_8_5M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_1,/mnt/lustre/tree/d1_3/d2_3/d3_1/file_8_5M.bin,5242880,5.0M,1789014615,2026-09-10T04:30:15+00:00
file_2_2M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_1,/mnt/lustre/tree/d1_3/d2_3/d3_1/file_2_2M.bin,2097152,2.0M,1789014614,2026-09-10T04:30:14+00:00
file_3_1M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_1,/mnt/lustre/tree/d1_3/d2_3/d3_1/file_3_1M.bin,1048576,1.0M,1789014614,2026-09-10T04:30:14+00:00
file_9_6M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_1,/mnt/lustre/tree/d1_3/d2_3/d3_1/file_9_6M.bin,6291456,6.0M,1789014615,2026-09-10T04:30:15+00:00
file_5_8M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_1,/mnt/lustre/tree/d1_3/d2_3/d3_1/file_5_8M.bin,8388608,8.0M,1789014614,2026-09-10T04:30:14+00:00
file_7_4M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_1,/mnt/lustre/tree/d1_3/d2_3/d3_1/file_7_4M.bin,4194304,4.0M,1789014615,2026-09-10T04:30:15+00:00
file_3_5M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_2,/mnt/lustre/tree/d1_3/d2_3/d3_2/file_3_5M.bin,5242880,5.0M,1789014615,2026-09-10T04:30:15+00:00
file_2_3M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_2,/mnt/lustre/tree/d1_3/d2_3/d3_2/file_2_3M.bin,3145728,3.0M,1789014615,2026-09-10T04:30:15+00:00
file_1_9M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_2,/mnt/lustre/tree/d1_3/d2_3/d3_2/file_1_9M.bin,9437184,9.0M,1789014615,2026-09-10T04:30:15+00:00
file_9_6M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_2,/mnt/lustre/tree/d1_3/d2_3/d3_2/file_9_6M.bin,6291456,6.0M,1789014615,2026-09-10T04:30:15+00:00
file_4_1M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_2,/mnt/lustre/tree/d1_3/d2_3/d3_2/file_4_1M.bin,1048576,1.0M,1789014615,2026-09-10T04:30:15+00:00
file_6_9M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_2,/mnt/lustre/tree/d1_3/d2_3/d3_2/file_6_9M.bin,9437184,9.0M,1789014615,2026-09-10T04:30:15+00:00
file_10_2M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_2,/mnt/lustre/tree/d1_3/d2_3/d3_2/file_10_2M.bin,2097152,2.0M,1789014615,2026-09-10T04:30:15+00:00
file_5_3M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_2,/mnt/lustre/tree/d1_3/d2_3/d3_2/file_5_3M.bin,3145728,3.0M,1789014615,2026-09-10T04:30:15+00:00
file_8_10M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_2,/mnt/lustre/tree/d1_3/d2_3/d3_2/file_8_10M.bin,10485760,10.0M,1789014615,2026-09-10T04:30:15+00:00
file_7_2M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_2,/mnt/lustre/tree/d1_3/d2_3/d3_2/file_7_2M.bin,2097152,2.0M,1789014615,2026-09-10T04:30:15+00:00
file_3_3M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_5,/mnt/lustre/tree/d1_3/d2_3/d3_5/file_3_3M.bin,3145728,3.0M,1789014615,2026-09-10T04:30:15+00:00
file_4_4M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_5,/mnt/lustre/tree/d1_3/d2_3/d3_5/file_4_4M.bin,4194304,4.0M,1789014615,2026-09-10T04:30:15+00:00
file_1_10M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_5,/mnt/lustre/tree/d1_3/d2_3/d3_5/file_1_10M.bin,10485760,10.0M,1789014615,2026-09-10T04:30:15+00:00
file_9_9M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_5,/mnt/lustre/tree/d1_3/d2_3/d3_5/file_9_9M.bin,9437184,9.0M,1789014616,2026-09-10T04:30:16+00:00
file_10_7M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_5,/mnt/lustre/tree/d1_3/d2_3/d3_5/file_10_7M.bin,7340032,7.0M,1789014616,2026-09-10T04:30:16+00:00
file_7_3M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_5,/mnt/lustre/tree/d1_3/d2_3/d3_5/file_7_3M.bin,3145728,3.0M,1789014616,2026-09-10T04:30:16+00:00
file_8_10M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_5,/mnt/lustre/tree/d1_3/d2_3/d3_5/file_8_10M.bin,10485760,10.0M,1789014616,2026-09-10T04:30:16+00:00
file_6_9M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_5,/mnt/lustre/tree/d1_3/d2_3/d3_5/file_6_9M.bin,9437184,9.0M,1789014616,2026-09-10T04:30:16+00:00
file_5_9M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_5,/mnt/lustre/tree/d1_3/d2_3/d3_5/file_5_9M.bin,9437184,9.0M,1789014616,2026-09-10T04:30:16+00:00
file_2_6M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_5,/mnt/lustre/tree/d1_3/d2_3/d3_5/file_2_6M.bin,6291456,6.0M,1789014615,2026-09-10T04:30:15+00:00
file_10_10M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_4,/mnt/lustre/tree/d1_3/d2_3/d3_4/file_10_10M.bin,10485760,10.0M,1789014615,2026-09-10T04:30:15+00:00
file_8_5M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_4,/mnt/lustre/tree/d1_3/d2_3/d3_4/file_8_5M.bin,5242880,5.0M,1789014615,2026-09-10T04:30:15+00:00
file_7_8M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_4,/mnt/lustre/tree/d1_3/d2_3/d3_4/file_7_8M.bin,8388608,8.0M,1789014615,2026-09-10T04:30:15+00:00
file_1_9M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_4,/mnt/lustre/tree/d1_3/d2_3/d3_4/file_1_9M.bin,9437184,9.0M,1789014615,2026-09-10T04:30:15+00:00
file_9_2M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_4,/mnt/lustre/tree/d1_3/d2_3/d3_4/file_9_2M.bin,2097152,2.0M,1789014615,2026-09-10T04:30:15+00:00
file_5_2M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_4,/mnt/lustre/tree/d1_3/d2_3/d3_4/file_5_2M.bin,2097152,2.0M,1789014615,2026-09-10T04:30:15+00:00
file_6_10M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_4,/mnt/lustre/tree/d1_3/d2_3/d3_4/file_6_10M.bin,10485760,10.0M,1789014615,2026-09-10T04:30:15+00:00
file_2_8M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_4,/mnt/lustre/tree/d1_3/d2_3/d3_4/file_2_8M.bin,8388608,8.0M,1789014615,2026-09-10T04:30:15+00:00
file_4_9M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_4,/mnt/lustre/tree/d1_3/d2_3/d3_4/file_4_9M.bin,9437184,9.0M,1789014615,2026-09-10T04:30:15+00:00
file_3_2M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_4,/mnt/lustre/tree/d1_3/d2_3/d3_4/file_3_2M.bin,2097152,2.0M,1789014615,2026-09-10T04:30:15+00:00
file_4_5M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_3,/mnt/lustre/tree/d1_3/d2_3/d3_3/file_4_5M.bin,5242880,5.0M,1789014615,2026-09-10T04:30:15+00:00
file_10_4M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_3,/mnt/lustre/tree/d1_3/d2_3/d3_3/file_10_4M.bin,4194304,4.0M,1789014615,2026-09-10T04:30:15+00:00
file_2_9M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_3,/mnt/lustre/tree/d1_3/d2_3/d3_3/file_2_9M.bin,9437184,9.0M,1789014615,2026-09-10T04:30:15+00:00
file_8_6M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_3,/mnt/lustre/tree/d1_3/d2_3/d3_3/file_8_6M.bin,6291456,6.0M,1789014615,2026-09-10T04:30:15+00:00
file_6_8M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_3,/mnt/lustre/tree/d1_3/d2_3/d3_3/file_6_8M.bin,8388608,8.0M,1789014615,2026-09-10T04:30:15+00:00
file_3_3M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_3,/mnt/lustre/tree/d1_3/d2_3/d3_3/file_3_3M.bin,3145728,3.0M,1789014615,2026-09-10T04:30:15+00:00
file_5_4M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_3,/mnt/lustre/tree/d1_3/d2_3/d3_3/file_5_4M.bin,4194304,4.0M,1789014615,2026-09-10T04:30:15+00:00
file_7_8M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_3,/mnt/lustre/tree/d1_3/d2_3/d3_3/file_7_8M.bin,8388608,8.0M,1789014615,2026-09-10T04:30:15+00:00
file_1_9M.bin,/mnt/lustre/tree/d1_3/d2_3/d3_3,/mnt/lustre/tree/d1_3/d2_3/d3_3/file_1_9M.bin,9437184,9.0M,1789014615,2026-09-10T04:30:15+00:00
