name,dir,path,size_bytes,size_human,mtime_epoch,mtime_iso
f_432_38k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_432_38k.dat,38912,38.0K,1789018273,2026-09-10T05:31:13+00:00
f_494_31k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_494_31k.dat,31744,31.0K,1789018274,2026-09-10T05:31:14+00:00
f_503_64k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_503_64k.dat,65536,64.0K,1789018274,2026-09-10T05:31:14+00:00
f_388_52k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_388_52k.dat,53248,52.0K,1789018273,2026-09-10T05:31:13+00:00
f_414_43k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_414_43k.dat,44032,43.0K,1789018273,2026-09-10T05:31:13+00:00
f_448_54k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_448_54k.dat,55296,54.0K,1789018274,2026-09-10T05:31:14+00:00
f_474_42k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_474_42k.dat,43008,42.0K,1789018274,2026-09-10T05:31:14+00:00
f_449_55k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_449_55k.dat,56320,55.0K,1789018274,2026-09-10T05:31:14+00:00
f_515_46k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_515_46k.dat,47104,46.0K,1789018274,2026-09-10T05:31:14+00:00
f_423_19k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_423_19k.dat,19456,19.0K,1789018273,2026-09-10T05:31:13+00:00
f_409_62k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_409_62k.dat,63488,62.0K,1789018273,2026-09-10T05:31:13+00:00
f_400_52k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_400_52k.dat,53248,52.0K,1789018273,2026-09-10T05:31:13+00:00
f_436_15k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_436_15k.dat,15360,15.0K,1789018273,2026-09-10T05:31:13+00:00
f_393_54k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_393_54k.dat,55296,54.0K,1789018273,2026-09-10T05:31:13+00:00
f_491_42k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_491_42k.dat,43008,42.0K,1789018274,2026-09-10T05:31:14+00:00
f_468_43k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_468_43k.dat,44032,43.0K,1789018274,2026-09-10T05:31:14+00:00
f_396_4k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_396_4k.dat,4096,4.0K,1789018273,2026-09-10T05:31:13+00:00
f_419_28k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_419_28k.dat,28672,28.0K,1789018273,2026-09-10T05:31:13+00:00
f_402_26k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_402_26k.dat,26624,26.0K,1789018273,2026-09-10T05:31:13+00:00
f_500_24k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_500_24k.dat,24576,24.0K,1789018274,2026-09-10T05:31:14+00:00
f_422_14k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_422_14k.dat,14336,14.0K,1789018273,2026-09-10T05:31:13+00:00
f_401_10k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_401_10k.dat,10240,10.0K,1789018273,2026-09-10T05:31:13+00:00
f_477_51k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_477_51k.dat,52224,51.0K,1789018274,2026-09-10T05:31:14+00:00
f_499_15k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_499_15k.dat,15360,15.0K,1789018274,2026-09-10T05:31:14+00:00
f_417_36k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_417_36k.dat,36864,36.0K,1789018273,2026-09-10T05:31:13+00:00
f_452_53k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_452_53k.dat,54272,53.0K,1789018274,2026-09-10T05:31:14+00:00
f_434_54k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_434_54k.dat,55296,54.0K,1789018273,2026-09-10T05:31:13+00:00
f_493_59k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_493_59k.dat,60416,59.0K,1789018274,2026-09-10T05:31:14+00:00
f_482_5k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_482_5k.dat,5120,5.0K,1789018274,2026-09-10T05:31:14+00:00
f_504_9k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_504_9k.dat,9216,9.0K,1789018274,2026-09-10T05:31:14+00:00
f_438_33k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_438_33k.dat,33792,33.0K,1789018274,2026-09-10T05:31:14+00:00
f_462_22k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_462_22k.dat,22528,22.0K,1789018274,2026-09-10T05:31:14+00:00
f_497_41k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_497_41k.dat,41984,41.0K,1789018274,2026-09-10T05:31:14+00:00
f_476_55k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_476_55k.dat,56320,55.0K,1789018274,2026-09-10T05:31:14+00:00
f_412_32k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_412_32k.dat,32768,32.0K,1789018273,2026-09-10T05:31:13+00:00
f_506_45k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_506_45k.dat,46080,45.0K,1789018274,2026-09-10T05:31:14+00:00
f_509_15k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_509_15k.dat,15360,15.0K,1789018274,2026-09-10T05:31:14+00:00
f_442_25k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_442_25k.dat,25600,25.0K,1789018274,2026-09-10T05:31:14+00:00
f_425_59k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_425_59k.dat,60416,59.0K,1789018273,2026-09-10T05:31:13+00:00
f_453_29k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_453_29k.dat,29696,29.0K,1789018274,2026-09-10T05:31:14+00:00
f_420_40k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_420_40k.dat,40960,40.0K,1789018273,2026-09-10T05:31:13+00:00
f_480_9k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_480_9k.dat,9216,9.0K,1789018274,2026-09-10T05:31:14+00:00
f_471_30k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_471_30k.dat,30720,30.0K,1789018274,2026-09-10T05:31:14+00:00
f_433_34k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_433_34k.dat,34816,34.0K,1789018273,2026-09-10T05:31:13+00:00
f_460_24k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_460_24k.dat,24576,24.0K,1789018274,2026-09-10T05:31:14+00:00
f_478_31k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_478_31k.dat,31744,31.0K,1789018274,2026-09-10T05:31:14+00:00
f_454_44k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_454_44k.dat,45056,44.0K,1789018274,2026-09-10T05:31:14+00:00
f_481_46k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_481_46k.dat,47104,46.0K,1789018274,2026-09-10T05:31:14+00:00
f_475_9k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_475_9k.dat,9216,9.0K,1789018274,2026-09-10T05:31:14+00:00
f_490_19k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_490_19k.dat,19456,19.0K,1789018274,2026-09-10T05:31:14+00:00
f_447_28k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_447_28k.dat,28672,28.0K,1789018274,2026-09-10T05:31:14+00:00
f_387_32k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_387_32k.dat,32768,32.0K,1789018273,2026-09-10T05:31:13+00:00
f_444_33k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_444_33k.dat,33792,33.0K,1789018274,2026-09-10T05:31:14+00:00
f_486_4k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_486_4k.dat,4096,4.0K,1789018274,2026-09-10T05:31:14+00:00
f_483_58k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_483_58k.dat,59392,58.0K,1789018274,2026-09-10T05:31:14+00:00
f_455_12k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_455_12k.dat,12288,12.0K,1789018274,2026-09-10T05:31:14+00:00
f_511_51k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_511_51k.dat,52224,51.0K,1789018274,2026-09-10T05:31:14+00:00
f_458_56k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_458_56k.dat,57344,56.0K,1789018274,2026-09-10T05:31:14+00:00
f_399_37k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_399_37k.dat,37888,37.0K,1789018273,2026-09-10T05:31:13+00:00
f_461_41k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_461_41k.dat,41984,41.0K,1789018274,2026-09-10T05:31:14+00:00
f_451_57k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_451_57k.dat,58368,57.0K,1789018274,2026-09-10T05:31:14+00:00
f_469_41k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_469_41k.dat,41984,41.0K,1789018274,2026-09-10T05:31:14+00:00
f_492_11k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_492_11k.dat,11264,11.0K,1789018274,2026-09-10T05:31:14+00:00
f_407_24k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_407_24k.dat,24576,24.0K,1789018273,2026-09-10T05:31:13+00:00
f_495_23k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_495_23k.dat,23552,23.0K,1789018274,2026-09-10T05:31:14+00:00
f_456_54k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_456_54k.dat,55296,54.0K,1789018274,2026-09-10T05:31:14+00:00
f_508_9k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_508_9k.dat,9216,9.0K,1789018274,2026-09-10T05:31:14+00:00
f_430_8k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_430_8k.dat,8192,8.0K,1789018273,2026-09-10T05:31:13+00:00
f_513_35k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_513_35k.dat,35840,35.0K,1789018274,2026-09-10T05:31:14+00:00
f_443_44k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_443_44k.dat,45056,44.0K,1789018274,2026-09-10T05:31:14+00:00
f_405_40k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_405_40k.dat,40960,40.0K,1789018273,2026-09-10T05:31:13+00:00
f_424_38k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_424_38k.dat,38912,38.0K,1789018273,2026-09-10T05:31:13+00:00
f_488_33k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_488_33k.dat,33792,33.0K,1789018274,2026-09-10T05:31:14+00:00
f_398_50k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_398_50k.dat,51200,50.0K,1789018273,2026-09-10T05:31:13+00:00
f_464_61k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_464_61k.dat,62464,61.0K,1789018274,2026-09-10T05:31:14+00:00
f_427_55k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_427_55k.dat,56320,55.0K,1789018273,2026-09-10T05:31:13+00:00
f_489_44k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_489_44k.dat,45056,44.0K,1789018274,2026-09-10T05:31:14+00:00
f_437_40k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_437_40k.dat,40960,40.0K,1789018273,2026-09-10T05:31:13+00:00
f_510_58k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_510_58k.dat,59392,58.0K,1789018274,2026-09-10T05:31:14+00:00
f_413_21k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_413_21k.dat,21504,21.0K,1789018273,2026-09-10T05:31:13+00:00
f_440_31k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_440_31k.dat,31744,31.0K,1789018274,2026-09-10T05:31:14+00:00
f_431_42k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_431_42k.dat,43008,42.0K,1789018273,2026-09-10T05:31:13+00:00
f_479_26k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_479_26k.dat,26624,26.0K,1789018274,2026-09-10T05:31:14+00:00
f_473_46k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_473_46k.dat,47104,46.0K,1789018274,2026-09-10T05:31:14+00:00
f_403_52k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_403_52k.dat,53248,52.0K,1789018273,2026-09-10T05:31:13+00:00
f_467_35k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_467_35k.dat,35840,35.0K,1789018274,2026-09-10T05:31:14+00:00
f_441_56k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_441_56k.dat,57344,56.0K,1789018274,2026-09-10T05:31:14+00:00
f_463_35k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_463_35k.dat,35840,35.0K,1789018274,2026-09-10T05:31:14+00:00
f_487_4k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_487_4k.dat,4096,4.0K,1789018274,2026-09-10T05:31:14+00:00
f_391_59k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_391_59k.dat,60416,59.0K,1789018273,2026-09-10T05:31:13+00:00
f_502_6k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_502_6k.dat,6144,6.0K,1789018274,2026-09-10T05:31:14+00:00
f_429_18k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_429_18k.dat,18432,18.0K,1789018273,2026-09-10T05:31:13+00:00
f_484_23k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_484_23k.dat,23552,23.0K,1789018274,2026-09-10T05:31:14+00:00
f_514_6k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_514_6k.dat,6144,6.0K,1789018274,2026-09-10T05:31:14+00:00
f_395_41k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_395_41k.dat,41984,41.0K,1789018273,2026-09-10T05:31:13+00:00
f_485_22k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_485_22k.dat,22528,22.0K,1789018274,2026-09-10T05:31:14+00:00
f_512_21k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_512_21k.dat,21504,21.0K,1789018274,2026-09-10T05:31:14+00:00
f_498_8k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_498_8k.dat,8192,8.0K,1789018274,2026-09-10T05:31:14+00:00
f_446_48k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_446_48k.dat,49152,48.0K,1789018274,2026-09-10T05:31:14+00:00
f_418_23k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_418_23k.dat,23552,23.0K,1789018273,2026-09-10T05:31:13+00:00
f_445_9k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_445_9k.dat,9216,9.0K,1789018274,2026-09-10T05:31:14+00:00
f_408_54k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_408_54k.dat,55296,54.0K,1789018273,2026-09-10T05:31:13+00:00
f_392_43k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_392_43k.dat,44032,43.0K,1789018273,2026-09-10T05:31:13+00:00
f_496_35k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_496_35k.dat,35840,35.0K,1789018274,2026-09-10T05:31:14+00:00
f_411_17k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_411_17k.dat,17408,17.0K,1789018273,2026-09-10T05:31:13+00:00
f_406_19k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_406_19k.dat,19456,19.0K,1789018273,2026-09-10T05:31:13+00:00
f_466_57k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_466_57k.dat,58368,57.0K,1789018274,2026-09-10T05:31:14+00:00
f_470_22k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_470_22k.dat,22528,22.0K,1789018274,2026-09-10T05:31:14+00:00
f_410_45k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_410_45k.dat,46080,45.0K,1789018273,2026-09-10T05:31:13+00:00
f_507_53k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_507_53k.dat,54272,53.0K,1789018274,2026-09-10T05:31:14+00:00
f_415_44k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_415_44k.dat,45056,44.0K,1789018273,2026-09-10T05:31:13+00:00
f_421_19k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_421_19k.dat,19456,19.0K,1789018273,2026-09-10T05:31:13+00:00
f_459_20k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_459_20k.dat,20480,20.0K,1789018274,2026-09-10T05:31:14+00:00
f_397_56k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_397_56k.dat,57344,56.0K,1789018273,2026-09-10T05:31:13+00:00
f_416_29k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_416_29k.dat,29696,29.0K,1789018273,2026-09-10T05:31:13+00:00
f_472_34k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_472_34k.dat,34816,34.0K,1789018274,2026-09-10T05:31:14+00:00
f_505_45k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_505_45k.dat,46080,45.0K,1789018274,2026-09-10T05:31:14+00:00
f_457_36k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_457_36k.dat,36864,36.0K,1789018274,2026-09-10T05:31:14+00:00
f_394_64k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_394_64k.dat,65536,64.0K,1789018273,2026-09-10T05:31:13+00:00
f_465_13k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_465_13k.dat,13312,13.0K,1789018274,2026-09-10T05:31:14+00:00
f_439_18k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_439_18k.dat,18432,18.0K,1789018274,2026-09-10T05:31:14+00:00
f_404_7k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_404_7k.dat,7168,7.0K,1789018273,2026-09-10T05:31:13+00:00
f_426_41k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_426_41k.dat,41984,41.0K,1789018273,2026-09-10T05:31:13+00:00
f_428_21k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_428_21k.dat,21504,21.0K,1789018273,2026-09-10T05:31:13+00:00
f_450_18k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_450_18k.dat,18432,18.0K,1789018274,2026-09-10T05:31:14+00:00
f_390_33k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_390_33k.dat,33792,33.0K,1789018273,2026-09-10T05:31:13+00:00
f_389_16k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_389_16k.dat,16384,16.0K,1789018273,2026-09-10T05:31:13+00:00
f_435_35k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_435_35k.dat,35840,35.0K,1789018273,2026-09-10T05:31:13+00:00
f_501_59k.dat,/mnt/lustre/many100k/d1_4/d2_1/d3_3,/mnt/lustre/many100k/d1_4/d2_1/d3_3/f_501_59k.dat,60416,59.0K,1789018274,2026-09-10T05:31:14+00:00
f_333_58k.dat,/mnt/lustre/many100k/d1_4/d2_1,/mnt/lustre/many100k/d1_4/d2_1/f_333_58k.dat,59392,58.0K,1789018274,2026-09-10T05:31:14+00:00
f_337_58k.dat,/mnt/lustre/many100k/d1_4/d2_1,/mnt/lustre/many100k/d1_4/d2_1/f_337_58k.dat,59392,58.0K,1789018274,2026-09-10T05:31:14+00:00
f_341_30k.dat,/mnt/lustre/many100k/d1_4/d2_1,/mnt/lustre/many100k/d1_4/d2_1/f_341_30k.dat,30720,30.0K,1789018274,2026-09-10T05:31:14+00:00
